,Unnamed: 0,Company,TypeName,Inches,Ram,OpSys,Weight,Price_euros,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_brand,CPU_base_clock_speed,PrimaryStorage,PrimaryStorageType,SecondaryStorage,SecondaryStorageType,GPU_company,UsageType
1180,1180,10,0,14.0,8.0,5,1.36,1637.0,3,2560.0,1440.0,1,1,0,1,2.3,256,3,0,2,2,2
1181,1181,10,4,15.6,6.0,5,1.54,831.0,1,1920.0,1080.0,0,0,0,1,2.7,256,3,0,2,3,0
1182,1182,4,3,15.6,8.0,2,1.98,895.01,1,1920.0,1080.0,0,0,0,1,2.7,256,3,0,2,3,0
1183,1183,0,3,15.6,4.0,5,2.1,333.0,3,1366.0,768.0,0,0,0,1,2.0,500,1,0,2,2,1
1184,1184,7,3,15.6,6.0,5,2.18,799.0,1,1920.0,1080.0,0,1,0,1,2.6,1,4,0,2,3,0
1185,1185,2,1,15.6,8.0,5,2.591,909.0,1,1920.0,1080.0,0,1,0,1,2.6,256,3,1024,0,3,0
1186,1186,4,0,15.6,16.0,5,2.09,1179.0,1,1920.0,1080.0,1,0,0,1,2.7,512,3,0,2,2,0
1187,1187,0,3,15.6,4.0,5,2.23,691.0,1,1920.0,1080.0,0,0,0,1,2.5,256,3,0,2,3,0
1188,1188,4,4,13.3,8.0,2,1.23,1099.0,2,3200.0,1800.0,1,0,0,1,2.4,256,3,0,2,2,2
1189,1189,0,1,17.3,16.0,5,3.78,2599.0,1,1920.0,1080.0,0,1,0,1,2.8,256,3,1024,0,3,0
1190,1190,10,1,15.6,8.0,5,2.4,819.0,1,1920.0,1080.0,0,1,0,1,2.5,1,4,0,2,3,0
1191,1191,15,0,12.3,4.0,1,1.15,659.0,3,2400.0,1600.0,1,1,0,2,2.0,32,0,0,2,1,2
1192,1192,7,3,15.6,4.0,5,1.86,485.0,3,1366.0,768.0,0,0,0,1,2.5,500,1,0,2,2,1
1193,1193,1,4,12.0,8.0,3,0.97,1163.0,3,2304.0,1440.0,0,1,1,1,1.1,256,0,0,2,2,2
1194,1194,4,0,13.3,8.0,5,1.6,1199.0,1,1920.0,1080.0,1,1,0,1,2.5,256,3,0,2,2,0
1195,1195,7,3,15.6,12.0,5,2.21,1327.0,1,1920.0,1080.0,0,1,0,1,2.8,128,3,1024,0,3,0
1196,1196,10,3,15.6,4.0,4,1.9,368.0,3,1366.0,768.0,0,0,0,1,2.0,1,4,0,2,0,0
1197,1197,2,1,17.3,16.0,5,3.78,2150.0,1,1920.0,1080.0,0,1,0,1,2.6,512,3,1024,0,3,0
1198,1198,0,3,15.6,4.0,2,2.1,272.0,3,1366.0,768.0,0,0,0,1,2.0,1,4,0,2,2,1
1199,1199,11,1,17.3,16.0,5,2.43,2048.9,1,1920.0,1080.0,0,0,0,1,2.8,256,3,1024,0,3,0
1200,1200,4,3,15.6,4.0,5,2.3,499.0,3,1366.0,768.0,0,0,0,1,2.0,128,3,0,2,0,0
1201,1201,10,3,15.6,8.0,4,2.2,629.0,3,1366.0,768.0,0,0,0,1,2.5,500,1,0,2,3,0
1202,1202,4,0,15.6,16.0,5,2.0,1285.0,1,1920.0,1080.0,1,0,0,1,1.8,512,3,0,2,2,0
1203,1203,4,4,13.3,16.0,5,1.2,2680.0,2,3200.0,1800.0,1,0,0,1,2.7,512,3,0,2,2,0
1204,1204,2,1,15.6,8.0,5,2.2,1169.0,1,1920.0,1080.0,0,0,0,1,2.6,1,4,0,2,3,0
1205,1205,4,3,15.6,8.0,5,2.36,889.0,1,1920.0,1080.0,0,0,0,1,2.5,256,3,0,2,0,0
1206,1206,7,3,15.6,8.0,5,1.91,579.0,3,1366.0,768.0,0,0,0,1,2.5,256,3,0,2,2,0
1207,1207,10,3,15.6,4.0,5,2.2,299.0,3,1366.0,768.0,0,0,0,0,2.2,500,1,0,2,0,0
1208,1208,0,3,17.3,8.0,5,3.3,629.0,3,1600.0,900.0,0,0,0,1,2.0,1,4,0,2,3,0
1209,1209,2,1,15.6,16.0,5,2.2,2449.0,1,1920.0,1080.0,0,0,0,1,2.8,256,3,1024,0,3,0
1210,1210,1,4,12.0,8.0,3,0.97,1279.0,3,2304.0,1440.0,0,1,1,1,1.2,512,0,0,2,2,0
1211,1211,2,3,15.6,16.0,5,2.2,1749.0,1,1920.0,1080.0,0,0,0,1,2.8,128,3,1024,0,3,0
1212,1212,11,1,17.3,16.0,5,2.43,1948.99,1,1920.0,1080.0,0,1,0,1,2.6,256,3,1024,0,3,0
1213,1213,4,0,15.6,8.0,5,2.191,999.0,1,1920.0,1080.0,1,1,0,1,2.5,256,3,0,2,2,0
1214,1214,2,1,17.3,16.0,5,2.9,1949.0,1,1920.0,1080.0,0,0,0,1,2.8,256,3,1024,0,3,0
1215,1215,0,2,11.6,2.0,1,1.3,229.0,3,1366.0,768.0,0,0,0,1,1.5,32,3,0,2,2,2
1216,1216,0,3,17.3,4.0,5,3.3,598.0,3,1600.0,900.0,0,0,0,1,2.0,1,4,0,2,3,0
1217,1217,10,3,17.3,8.0,4,2.8,539.0,3,1600.0,900.0,0,0,0,1,2.5,1,4,0,2,2,0
1218,1218,10,1,15.6,8.0,5,2.6,1272.0,1,1920.0,1080.0,0,1,0,1,2.6,128,3,1024,0,3,0
1219,1219,0,0,14.0,8.0,5,1.2,1149.0,1,1920.0,1080.0,1,1,0,1,1.3,256,3,0,2,2,2
1220,1220,10,3,15.6,8.0,5,2.3,1529.0,1,1920.0,1080.0,0,1,0,1,2.6,256,3,0,2,2,0
1221,1221,11,1,15.6,8.0,5,2.2,1476.11,1,1920.0,1080.0,0,0,0,1,2.6,128,3,1024,0,3,0
1222,1222,7,3,15.6,6.0,5,2.1,529.0,1,1920.0,1080.0,0,0,0,0,2.7,1,4,0,2,0,0
1223,1223,4,4,12.5,8.0,7,1.26,1713.37,1,1920.0,1080.0,1,0,0,1,2.4,256,3,0,2,2,2
1224,1224,4,0,15.0,4.0,5,2.08,509.0,1,1920.0,1080.0,1,0,0,1,2.4,500,1,0,2,2,1
1225,1225,2,3,15.6,4.0,5,2.65,309.0,3,1366.0,768.0,0,0,0,1,1.6,1,4,0,2,2,1
1226,1226,4,4,13.3,8.0,5,1.29,1477.0,2,3200.0,1800.0,1,0,0,1,2.7,256,3,0,2,2,0
1227,1227,4,3,15.6,4.0,2,2.18,521.86,3,1366.0,768.0,0,0,0,1,2.5,1,4,0,2,2,1
1228,1228,10,1,15.6,16.0,5,2.6,1029.0,1,1920.0,1080.0,1,1,0,1,2.6,128,3,1024,0,3,0
1229,1229,11,1,15.6,8.0,5,2.2,1149.0,1,1920.0,1080.0,0,0,0,1,2.8,128,3,1024,0,3,0
1230,1230,10,2,12.5,16.0,5,1.3,1650.0,1,1920.0,1080.0,1,1,0,1,2.5,512,3,0,2,2,0
1231,1231,14,1,14.0,16.0,5,1.95,2711.2200000000007,1,1920.0,1080.0,0,0,0,1,2.8,1,6,0,2,3,0
1232,1232,4,3,15.6,8.0,5,2.3,469.01,3,1366.0,768.0,1,0,0,1,2.4,1,4,0,2,2,2
1233,1233,11,1,17.3,16.0,5,2.7,1598.0,1,1920.0,1080.0,0,0,0,1,2.8,256,3,1024,0,3,0
1234,1234,1,4,11.6,4.0,3,1.08,959.0,3,1366.0,768.0,0,0,0,1,1.6,256,0,0,2,2,2
1235,1235,7,3,15.6,4.0,5,2.1,478.0,1,1920.0,1080.0,0,0,0,1,2.0,1,4,0,2,2,1
1236,1236,7,4,14.0,8.0,7,1.54,2198.19,3,2560.0,1440.0,0,0,0,1,2.5,256,3,0,2,2,0
1237,1237,4,3,15.6,4.0,7,2.24,737.0,3,1366.0,768.0,0,0,0,1,2.3,500,1,0,2,2,1
1238,1238,11,1,15.6,8.0,5,2.3,1169.0,1,1920.0,1080.0,0,0,0,1,2.6,128,3,1024,0,3,0
1239,1239,10,3,13.3,16.0,5,1.4,1499.0,1,1920.0,1080.0,0,1,0,1,2.7,512,3,0,2,2,0
1240,1240,10,3,15.6,6.0,5,2.2,597.57,1,1920.0,1080.0,0,0,0,0,3.6,256,3,0,2,0,0
1241,1241,2,4,13.3,8.0,5,1.45,1280.0,1,1920.0,1080.0,0,0,0,1,2.5,256,3,0,2,2,0
1242,1242,0,3,15.6,4.0,2,2.4,361.8,3,1366.0,768.0,0,0,0,1,2.0,500,1,0,2,2,1
1243,1243,4,0,17.3,16.0,5,2.77,1799.0,1,1920.0,1080.0,1,0,0,1,2.7,512,3,0,2,3,0
1244,1244,7,3,14.0,4.0,7,1.54,1099.99,1,1920.0,1080.0,0,0,0,1,2.3,256,3,0,2,2,2
1245,1245,2,1,15.6,16.0,5,2.5,1600.0,1,1920.0,1080.0,0,1,0,1,2.8,256,3,1024,0,3,0
1246,1246,4,3,14.0,4.0,5,1.6,875.0,3,1366.0,768.0,0,0,0,1,2.5,500,1,0,2,2,2
1247,1247,2,1,15.6,16.0,5,2.34,2325.0,1,1920.0,1080.0,0,1,0,1,2.6,256,3,1024,0,3,0
1248,1248,10,3,15.6,8.0,4,2.3,573.0,1,1920.0,1080.0,0,1,0,1,2.5,256,3,0,2,2,0
1249,1249,4,0,13.3,8.0,5,1.24,1813.0,2,3200.0,1800.0,1,0,0,1,1.2,256,3,0,2,2,2
1250,1250,4,3,15.6,4.0,2,2.2,324.0,3,1366.0,768.0,0,0,0,1,1.6,500,1,0,2,2,1
1251,1251,7,3,15.6,4.0,5,1.86,399.0,3,1366.0,768.0,0,0,0,0,2.5,500,1,0,2,0,0
1252,1252,10,3,15.6,6.0,5,2.4,569.0,1,1920.0,1080.0,0,0,0,1,2.3,128,3,0,2,3,0
1253,1253,10,3,14.0,8.0,5,1.9,1072.0,1,1920.0,1080.0,0,1,0,1,2.3,256,3,0,2,2,2
1254,1254,4,3,15.6,4.0,5,2.2,443.99,3,1366.0,768.0,0,0,0,1,1.6,500,1,0,2,2,1
1255,1255,2,3,15.6,4.0,5,2.0,339.0,3,1366.0,768.0,0,0,0,1,1.1,1,4,0,2,2,1
1256,1256,2,1,17.3,16.0,5,3.78,1900.0,1,1920.0,1080.0,0,1,0,1,2.6,128,3,1024,0,3,0
1257,1257,4,3,15.6,4.0,5,2.29,490.0,3,1366.0,768.0,0,0,0,1,2.0,500,1,0,2,2,1
1258,1258,10,3,15.6,8.0,7,2.32,895.0,1,1920.0,1080.0,0,0,0,1,2.5,1,5,0,2,0,0
1259,1259,11,1,15.6,8.0,5,2.4,1229.0,1,1920.0,1080.0,0,0,0,1,2.6,128,3,1024,0,3,0
1260,1260,10,0,14.0,4.0,5,1.8,833.01,1,1920.0,1080.0,1,0,0,1,2.3,128,3,0,2,2,2
1261,1261,2,4,13.3,8.0,5,1.2,729.0,1,1920.0,1080.0,0,1,0,1,0.9,512,3,0,2,2,0
1262,1262,4,3,15.6,6.0,5,2.3,459.0,3,1366.0,768.0,0,0,0,1,2.4,1,4,0,2,2,1
1263,1263,0,3,15.6,4.0,2,2.4,289.0,3,1366.0,768.0,0,0,0,1,1.6,500,1,0,2,2,1
1264,1264,4,3,15.6,2.0,5,2.2,379.0,3,1366.0,768.0,0,0,0,1,1.6,500,1,0,2,2,1
1265,1265,10,3,15.6,8.0,5,2.6,899.0,1,1920.0,1080.0,0,1,0,1,2.6,1,4,0,2,3,0
1266,1266,7,3,15.6,6.0,5,2.04,549.99,1,1920.0,1080.0,0,0,0,0,2.9,1,5,0,2,0,0
1267,1267,4,3,15.6,8.0,2,2.3,805.99,3,1366.0,768.0,0,0,0,1,2.7,1,4,0,2,0,0
1268,1268,7,2,11.6,2.0,5,1.17,229.0,3,1366.0,768.0,0,0,0,1,1.6,32,0,0,2,2,2
1269,1269,2,3,15.6,4.0,5,2.2,720.32,3,1366.0,768.0,0,0,0,1,2.5,500,1,0,2,3,0
1270,1270,10,0,14.0,4.0,5,1.8,638.0,1,1920.0,1080.0,1,1,0,1,2.5,128,3,0,2,2,1
1271,1271,10,0,13.3,16.0,5,1.3,1499.0,2,3200.0,1800.0,1,1,0,1,2.5,512,3,0,2,2,0
1272,1272,10,3,14.0,2.0,5,1.5,229.0,3,1366.0,768.0,0,0,0,1,1.6,64,0,0,2,2,2
1273,1273,7,3,15.6,6.0,5,2.19,764.0,3,1366.0,768.0,0,0,0,1,2.5,1,4,0,2,0,0
1274,1274,2,3,15.6,4.0,5,2.2,369.0,3,1366.0,768.0,0,0,0,1,1.6,500,1,0,2,2,1
1275,1275,2,4,13.3,8.0,5,1.2,729.0,1,1920.0,1080.0,0,1,0,1,0.9,512,3,0,2,2,0
1276,1276,4,3,15.6,6.0,5,2.3,459.0,3,1366.0,768.0,0,0,0,1,2.4,1,4,0,2,2,1
1277,1277,0,3,15.6,4.0,2,2.4,289.0,3,1366.0,768.0,0,0,0,1,1.6,500,1,0,2,2,1
1278,1278,4,3,15.6,2.0,5,2.2,379.0,3,1366.0,768.0,0,0,0,1,1.6,500,1,0,2,2,1
1279,1279,10,3,15.6,8.0,5,2.6,899.0,1,1920.0,1080.0,0,1,0,1,2.6,1,4,0,2,3,0
1280,1280,7,3,15.6,6.0,5,2.04,549.99,1,1920.0,1080.0,0,0,0,0,2.9,1,5,0,2,0,0
1281,1281,4,3,15.6,8.0,2,2.3,805.99,3,1366.0,768.0,0,0,0,1,2.7,1,4,0,2,0,0
1282,1282,7,2,11.6,2.0,5,1.17,229.0,3,1366.0,768.0,0,0,0,1,1.6,32,0,0,2,2,2
1283,1283,2,3,15.6,4.0,5,2.2,720.32,3,1366.0,768.0,0,0,0,1,2.5,500,1,0,2,3,0
1284,1284,10,0,14.0,4.0,5,1.8,638.0,1,1920.0,1080.0,1,1,0,1,2.5,128,3,0,2,2,1
1285,1285,10,0,13.3,16.0,5,1.3,1499.0,2,3200.0,1800.0,1,1,0,1,2.5,512,3,0,2,2,0
1286,1286,10,3,14.0,2.0,5,1.5,229.0,3,1366.0,768.0,0,0,0,1,1.6,64,0,0,2,2,2
1287,1287,7,3,15.6,6.0,5,2.19,764.0,3,1366.0,768.0,0,0,0,1,2.5,1,4,0,2,0,0
1288,1288,2,3,15.6,4.0,5,2.2,369.0,3,1366.0,768.0,0,0,0,1,1.6,500,1,0,2,2,1
1289,1289,2,4,13.3,8.0,5,1.2,729.0,1,1920.0,1080.0,0,1,0,1,0.9,512,3,0,2,2,0
1290,1290,4,3,15.6,6.0,5,2.3,459.0,3,1366.0,768.0,0,0,0,1,2.4,1,4,0,2,2,1
1291,1291,0,3,15.6,4.0,2,2.4,289.0,3,1366.0,768.0,0,0,0,1,1.6,500,1,0,2,2,1
1292,1292,4,3,15.6,2.0,5,2.2,379.0,3,1366.0,768.0,0,0,0,1,1.6,500,1,0,2,2,1
1293,1293,10,3,15.6,8.0,5,2.6,899.0,1,1920.0,1080.0,0,1,0,1,2.6,1,4,0,2,3,0
1294,1294,7,3,15.6,6.0,5,2.04,549.99,1,1920.0,1080.0,0,0,0,0,2.9,1,5,0,2,0,0
1295,1295,4,3,15.6,8.0,2,2.3,805.99,3,1366.0,768.0,0,0,0,1,2.7,1,4,0,2,0,0
1296,1296,7,2,11.6,2.0,5,1.17,229.0,3,1366.0,768.0,0,0,0,1,1.6,32,0,0,2,2,2
1297,1297,2,3,15.6,4.0,5,2.2,720.32,3,1366.0,768.0,0,0,0,1,2.5,500,1,0,2,3,0
1298,1298,10,0,14.0,4.0,5,1.8,638.0,1,1920.0,1080.0,1,1,0,1,2.5,128,3,0,2,2,1
1299,1299,10,0,13.3,16.0,5,1.3,1499.0,2,3200.0,1800.0,1,1,0,1,2.5,512,3,0,2,2,0
1300,1300,10,3,14.0,2.0,5,1.5,229.0,3,1366.0,768.0,0,0,0,1,1.6,64,0,0,2,2,2
1301,1301,7,3,15.6,6.0,5,2.19,764.0,3,1366.0,768.0,0,0,0,1,2.5,1,4,0,2,0,0
1302,1302,2,3,15.6,4.0,5,2.2,369.0,3,1366.0,768.0,0,0,0,1,1.6,500,1,0,2,2,1
