,Company,TypeName,Inches,Ram,OpSys,Weight,Price_euros,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_brand,CPU_base_clock_speed,PrimaryStorage,PrimaryStorageType,SecondaryStorage,SecondaryStorageType,GPU_company
847,Asus,Ultrabook,13.3,8.0,Windows 10,1.45,1026.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.3,512,GB SSD,0,No,Nvidia
848,HP,2 in 1 Convertible,13.3,8.0,Windows 10,1.28,2277.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,2.5,256,GB SSD,0,No,Intel
849,HP,Ultrabook,14.0,8.0,Windows 10,1.54,1468.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,512,GB SSD,0,No,Intel
850,HP,Notebook,15.6,4.0,No OS,1.86,299.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,128,GB SSD,0,No,Intel
851,Asus,Gaming,15.6,16.0,Windows 10,2.1,1899.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,128,GB SSD,1024,HDD,Nvidia
852,Dell,Notebook,17.3,8.0,Linux,2.83,865.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,1,TB HDD,0,No,AMD
853,Lenovo,Ultrabook,14.0,8.0,Windows 10,1.96,1903.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.8,256,GB SSD,0,No,Nvidia
854,Asus,Notebook,15.6,8.0,Windows 10,2.3,787.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,256,GB SSD,0,No,Nvidia
855,Dell,Notebook,15.6,8.0,Windows 10,1.9,945.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,128,GB SSD,0,No,Intel
856,Asus,Notebook,15.6,4.0,Windows 10,2.0,449.0,Standard,1366.0,768.0,No,No,No,Intel,1.1,1,TB HDD,0,No,Intel
857,HP,2 in 1 Convertible,13.3,8.0,Windows 10,1.28,2559.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,2.8,256,GB SSD,0,No,Intel
858,Dell,Notebook,13.3,8.0,Windows 10,1.62,649.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,2.3,1,TB HDD,0,No,Intel
859,Lenovo,Notebook,15.6,4.0,No OS,2.2,469.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Intel
860,Lenovo,Notebook,15.6,8.0,Windows 10,2.3,850.66,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.5,1,TB HDD,0,No,Intel
861,HP,Notebook,15.6,8.0,Windows 10,1.84,1349.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,256,GB SSD,0,No,AMD
862,Toshiba,Notebook,13.3,4.0,Windows 10,1.05,1285.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,128,GB SSD,0,No,Intel
863,Lenovo,Gaming,15.6,8.0,No OS,2.5,1017.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.5,1,TB HDD,0,No,Nvidia
864,Dell,Ultrabook,13.3,16.0,Windows 10,1.29,2240.0,Quad HD+,3200.0,1800.0,Yes,No,No,Intel,2.5,512,GB SSD,0,No,Intel
865,HP,Notebook,15.6,4.0,Windows 10,2.07,910.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel
866,Toshiba,Ultrabook,13.3,8.0,Windows 10,1.2,1095.0,Standard,1366.0,768.0,No,No,No,Intel,2.3,256,GB SSD,0,No,Intel
867,Lenovo,2 in 1 Convertible,13.3,8.0,Windows 10,1.37,1950.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.7,256,GB SSD,0,No,Intel
868,Acer,Notebook,14.0,8.0,Windows 10,1.56,902.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.5,256,GB SSD,0,No,Intel
869,Dell,Workstation,15.6,8.0,Windows 10,2.23,1778.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,1,TB HDD,0,No,Nvidia
870,Lenovo,Notebook,15.6,4.0,Windows 10,2.38,1055.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Intel
871,Lenovo,Notebook,15.6,4.0,No OS,2.2,479.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.0,1,TB HDD,0,No,AMD
872,Toshiba,Notebook,15.6,8.0,Windows 10,2.0,1388.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,256,GB SSD,0,No,Intel
873,Lenovo,Notebook,13.3,4.0,Windows 10,1.44,735.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.4,180,GB SSD,0,No,Intel
874,Samsung,Ultrabook,15.0,16.0,Windows 10,1.23,1849.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,256,GB SSD,0,No,Nvidia
875,Dell,Ultrabook,12.5,8.0,Windows 10,1.6,1690.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,0,No,Intel
876,Asus,Notebook,15.6,4.0,Linux,2.0,398.99,Standard,1366.0,768.0,No,No,No,Intel,1.1,1,TB HDD,0,No,Intel
877,Xiaomi,Ultrabook,13.3,8.0,Windows 10,1.28,935.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.3,256,GB SSD,0,No,Nvidia
878,Dell,Notebook,15.6,4.0,Windows 10,2.18,912.5,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,128,GB SSD,1024,HDD,Nvidia
879,HP,Notebook,15.6,4.0,Windows 10,2.04,839.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
880,HP,2 in 1 Convertible,13.3,4.0,Windows 10,1.28,1700.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,2.5,256,GB SSD,0,No,Intel
881,HP,2 in 1 Convertible,15.6,4.0,Windows 10,2.3,684.8,Standard,1366.0,768.0,Yes,No,No,Intel,2.5,500,GB HDD,0,No,Intel
882,Asus,Notebook,14.1,4.0,Windows 10,1.65,348.0,Standard,1366.0,768.0,No,No,No,Intel,1.1,32,GB Flash Storage,0,No,Intel
883,Lenovo,Notebook,15.6,8.0,Windows 10,2.2,669.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.5,1,TB HDD,0,No,Nvidia
884,Dell,Notebook,15.6,4.0,Windows 10,2.2,369.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel
885,HP,2 in 1 Convertible,13.3,4.0,Windows 10,1.28,1799.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,2.5,256,GB SSD,0,No,Intel
886,Dell,Notebook,15.6,4.0,Linux,2.18,455.7,Standard,1366.0,768.0,No,No,No,Intel,2.0,1,TB HDD,0,No,AMD
887,Asus,Gaming,17.3,12.0,Windows 10,2.2,1369.9,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,128,GB SSD,1024,HDD,Nvidia
888,Acer,Netbook,11.6,4.0,Chrome OS,1.25,297.0,Standard,1366.0,768.0,No,Yes,No,Intel,1.6,32,GB Flash Storage,0,No,Intel
889,Lenovo,Notebook,17.3,4.0,Windows 10,2.8,379.0,Standard,1600.0,900.0,No,No,No,AMD,2.2,500,GB HDD,0,No,AMD
890,HP,Notebook,14.0,4.0,Windows 10,1.95,1265.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,128,GB SSD,0,No,Intel
891,HP,2 in 1 Convertible,13.3,16.0,Windows 10,1.42,1399.0,Quad HD+,3200.0,1800.0,Yes,No,No,Intel,2.7,256,GB SSD,0,No,Intel
892,Samsung,Ultrabook,15.0,8.0,Windows 10,1.17,1699.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,256,GB SSD,0,No,Intel
893,Lenovo,Ultrabook,14.0,8.0,Windows 10,1.32,1799.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.5,256,GB SSD,0,No,Intel
894,MSI,Gaming,17.3,16.0,Windows 10,2.43,2649.0,4K Ultra HD,3840.0,2160.0,No,Yes,No,Intel,2.6,512,GB SSD,2048,HDD,Nvidia
895,Toshiba,Notebook,13.3,8.0,Windows 10,1.05,1475.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
896,Dell,Gaming,15.6,8.0,Linux,2.62,929.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,1,TB HDD,0,No,Nvidia
897,HP,Notebook,15.6,8.0,Windows 10,2.04,900.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,1,TB HDD,0,No,Nvidia
898,Dell,Notebook,15.6,4.0,Windows 10,2.18,614.0,Standard,1366.0,768.0,No,No,No,Intel,2.0,1,TB HDD,0,No,AMD
899,Dell,Notebook,15.6,8.0,Windows 10,1.9,935.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,500,GB HDD,0,No,Intel
900,Dell,2 in 1 Convertible,13.3,8.0,Windows 10,1.24,2013.1,Quad HD+,3200.0,1800.0,Yes,No,No,Intel,1.3,512,GB SSD,0,No,Intel
901,Asus,Gaming,17.3,16.0,Windows 10,3.58,1279.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,256,GB SSD,256,SSD,Nvidia
902,Dell,2 in 1 Convertible,13.3,16.0,Windows 10,1.22,1649.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,1.3,256,GB SSD,0,No,Intel
903,Lenovo,Ultrabook,14.0,8.0,Windows 10,1.13,2049.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,256,GB Flash Storage,0,No,Intel
904,Lenovo,Notebook,15.6,8.0,Windows 10,1.95,1962.99,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.5,512,GB SSD,0,No,Intel
905,LG,Ultrabook,15.6,16.0,Windows 10,1.08,2099.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.7,512,GB SSD,0,No,Intel
906,HP,Netbook,12.5,8.0,Windows 10,1.26,1483.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,512,GB SSD,0,No,Intel
907,Acer,Notebook,15.6,4.0,Chrome OS,2.2,359.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,1.5,16,GB Flash Storage,0,No,Intel
908,Lenovo,Notebook,15.6,8.0,Windows 10,2.6,789.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.3,128,GB SSD,1024,HDD,Nvidia
909,LG,Ultrabook,14.0,8.0,Windows 10,0.98,1899.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.7,512,GB SSD,0,No,Intel
910,Dell,Notebook,14.0,8.0,Windows 10,1.6,1205.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,0,No,Intel
911,HP,Ultrabook,12.5,8.0,Windows 10,1.09,2711.2200000000007,4K Ultra HD,3840.0,2160.0,Yes,No,No,Intel,1.2,240,GB SSD,0,No,Intel
912,Lenovo,Notebook,15.6,6.0,Windows 10,2.2,789.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,256,GB SSD,0,No,Nvidia
913,HP,Notebook,15.6,8.0,Windows 10,2.04,1018.99,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,256,GB SSD,0,No,Nvidia
914,Acer,Notebook,15.6,4.0,Windows 10,2.4,499.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.4,1,TB HDD,0,No,Intel
915,Lenovo,Notebook,13.3,4.0,Windows 10,1.44,881.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,128,GB SSD,0,No,Intel
916,HP,Notebook,13.3,8.0,Windows 10,1.49,960.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
917,MSI,Gaming,17.3,16.0,Windows 10,2.7,1599.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia
918,Dell,Gaming,15.6,16.0,Windows 10,2.6,1349.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,128,GB SSD,1024,HDD,Nvidia
919,MSI,Gaming,15.6,8.0,Windows 10,2.2,1119.91,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,128,GB SSD,1024,HDD,Nvidia
920,Dell,Notebook,15.6,4.0,Windows 10,2.18,684.99,Standard,1366.0,768.0,No,No,No,Intel,2.5,1,TB HDD,0,No,AMD
921,HP,Ultrabook,15.6,8.0,Windows 10,1.84,1296.99,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,AMD
922,HP,Ultrabook,13.3,8.0,Windows 10,1.39,1149.0,Quad HD+,3200.0,1800.0,Yes,No,No,Intel,2.7,256,GB SSD,0,No,Intel
923,Toshiba,Notebook,15.6,16.0,Windows 10,2.4,1975.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,256,GB SSD,0,No,Nvidia
924,Lenovo,2 in 1 Convertible,13.3,8.0,Windows 10,1.37,1825.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.5,512,GB SSD,0,No,Intel
925,Dell,Notebook,15.6,4.0,Windows 10,1.95,729.9,Standard,1366.0,768.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel
926,Lenovo,Ultrabook,12.5,8.0,Windows 10,1.36,1650.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,256,GB SSD,0,No,Intel
927,HP,Notebook,15.6,8.0,Windows 10,2.31,1165.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,256,GB SSD,0,No,Intel
928,Dell,Notebook,15.6,4.0,Windows 10,2.18,708.06,Standard,1366.0,768.0,No,No,No,Intel,2.5,1,TB HDD,0,No,Intel
929,HP,Notebook,14.0,4.0,Windows 10,1.95,1149.0,Standard,1366.0,768.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel
930,Lenovo,Notebook,15.6,4.0,Windows 10,2.2,309.0,Standard,1366.0,768.0,No,No,No,Intel,1.1,1,TB HDD,0,No,Intel
931,HP,Ultrabook,12.5,4.0,Windows 10,1.26,1579.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel
932,HP,Notebook,15.6,4.0,No OS,1.86,288.9,Standard,1366.0,768.0,No,No,No,Intel,1.6,1,TB HDD,0,No,Intel
933,Lenovo,2 in 1 Convertible,13.3,16.0,Windows 10,1.3,1799.0,Quad HD+,3200.0,1800.0,Yes,Yes,No,Intel,2.2,1,TB SSD,0,No,Intel
934,Toshiba,Notebook,14.0,4.0,Windows 10,1.47,1105.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.3,128,GB SSD,0,No,Intel
935,HP,Netbook,12.5,8.0,Windows 10,1.26,1669.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,256,GB SSD,0,No,Intel
936,Dell,Notebook,15.6,4.0,Windows 10,2.18,558.6,Standard,1366.0,768.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Intel
937,MSI,Gaming,15.6,8.0,Windows 10,2.2,1199.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,128,GB SSD,1024,HDD,Nvidia
938,Dell,Ultrabook,14.0,8.0,Windows 10,1.36,1639.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
939,Dell,Gaming,17.3,16.0,Windows 10,3.78,2711.2200000000007,Standard,2560.0,1440.0,No,No,No,Intel,2.7,512,GB SSD,1024,HDD,Nvidia
940,HP,Gaming,17.3,8.0,Windows 10,2.75,1399.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.3,128,GB SSD,1024,HDD,Nvidia
941,Asus,Notebook,17.3,4.0,Windows 10,2.8,530.0,Standard,1600.0,900.0,No,No,No,Intel,1.6,1,TB HDD,0,No,Nvidia
942,Acer,Notebook,15.6,4.0,Windows 10,2.23,619.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Intel
943,Toshiba,Notebook,15.6,8.0,Windows 10,2.2,1119.0,Standard,1366.0,768.0,No,No,No,Intel,2.3,256,GB SSD,0,No,Intel
944,Lenovo,2 in 1 Convertible,11.6,8.0,Windows 10,1.1,1299.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,1.2,256,GB SSD,0,No,Intel
945,Lenovo,Gaming,15.6,16.0,Windows 10,2.5,999.0,Full HD,1920.0,1080.0,No,Yes,No,AMD,2.1,512,GB SSD,1024,HDD,AMD
946,Dell,Ultrabook,12.5,8.0,Windows 10,1.36,1472.2,Full HD,1920.0,1080.0,Yes,No,No,Intel,2.5,256,GB SSD,0,No,Intel
947,Lenovo,Notebook,15.6,8.0,No OS,2.2,685.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,1,TB HDD,0,No,Nvidia
948,Dell,Notebook,17.3,4.0,Windows 10,2.36,659.0,Standard,1600.0,900.0,No,No,No,Intel,2.0,1,TB HDD,0,No,AMD
949,Acer,Notebook,14.0,4.0,Chrome OS,1.68,349.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,32,GB Flash Storage,0,No,Intel
950,HP,Workstation,15.6,8.0,Windows 10,2.0,2249.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,8,GB SSD,0,No,Nvidia
951,Dell,Ultrabook,14.0,8.0,Windows 10,1.36,1775.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,0,No,Intel
952,Toshiba,Notebook,13.3,8.0,Windows 7,1.2,1460.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,256,GB SSD,0,No,Intel
953,Asus,2 in 1 Convertible,12.5,8.0,Chrome OS,1.2,1159.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.2,64,GB Flash Storage,0,No,Intel
954,Lenovo,Ultrabook,14.0,8.0,Windows 10,1.7,1488.99,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,256,GB SSD,0,No,Intel
955,Dell,Gaming,17.3,16.0,Windows 10,3.78,2711.2200000000007,4K Ultra HD,3840.0,2160.0,No,Yes,No,Intel,2.8,512,GB SSD,1024,HDD,Nvidia
956,Dell,2 in 1 Convertible,13.3,8.0,Windows 10,1.24,1899.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,1.2,256,GB SSD,0,No,Intel
957,HP,2 in 1 Convertible,11.6,4.0,Windows 10,1.45,775.0,Standard,1366.0,768.0,Yes,No,No,Intel,1.1,256,GB SSD,0,No,Intel
958,Dell,Ultrabook,13.3,8.0,Windows 10,1.3,1268.0,Quad HD+,3200.0,1800.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
959,Acer,2 in 1 Convertible,11.6,4.0,Chrome OS,1.25,389.0,Standard,1366.0,768.0,Yes,Yes,No,Intel,1.6,32,GB Flash Storage,0,No,Intel
960,Toshiba,Notebook,13.3,8.0,Windows 10,1.2,1535.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.4,256,GB SSD,0,No,Intel
961,Lenovo,Ultrabook,12.5,8.0,Windows 10,1.36,1760.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,256,GB SSD,0,No,Intel
962,Acer,Notebook,15.6,12.0,Windows 10,2.4,1009.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,128,GB SSD,1024,HDD,Nvidia
963,Toshiba,Ultrabook,12.5,8.0,Windows 10,1.1,1790.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,2.7,512,GB SSD,0,No,Intel
964,HP,Notebook,15.6,8.0,Windows 10,2.04,846.5,Standard,1366.0,768.0,No,No,No,Intel,2.5,1,TB HDD,0,No,Nvidia
965,Dell,Notebook,15.6,4.0,Linux,2.25,465.62,Standard,1366.0,768.0,No,No,No,Intel,2.0,1,TB HDD,0,No,AMD
966,Dell,Notebook,15.6,4.0,Windows 10,1.9,825.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Intel
967,HP,Notebook,15.6,4.0,Windows 10,2.04,685.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.4,500,GB HDD,0,No,Intel
968,Dell,Gaming,17.3,16.0,Windows 10,3.78,2711.2200000000007,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia
969,Lenovo,Notebook,15.6,6.0,Windows 10,2.4,695.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Nvidia
970,Dell,2 in 1 Convertible,13.3,16.0,Windows 10,1.22,1899.0,Quad HD+,3200.0,1800.0,Yes,No,No,Intel,1.3,512,GB SSD,0,No,Intel
971,Dell,Ultrabook,14.0,8.0,Windows 10,1.5,1962.98,Standard,2560.0,1440.0,Yes,No,No,Intel,2.6,256,GB SSD,0,No,Intel
972,Dell,Gaming,17.3,16.0,Windows 10,3.78,2711.2200000000007,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,256,GB SSD,1024,HDD,Nvidia
973,Toshiba,Notebook,14.0,8.0,Windows 10,1.95,1180.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,256,GB SSD,0,No,Intel
974,Asus,Gaming,17.3,16.0,Windows 10,2.73,2049.9,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia
975,HP,Notebook,15.6,8.0,Windows 10,2.04,979.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,128,GB SSD,1024,HDD,Nvidia
976,Lenovo,Notebook,14.0,4.0,Windows 7,1.7,1002.0,Standard,1366.0,768.0,No,No,No,Intel,2.3,508,GB Hybrid,0,No,Intel
977,Asus,2 in 1 Convertible,15.6,16.0,Windows 10,2.3,1799.0,4K Ultra HD,3840.0,2160.0,Yes,No,No,Intel,2.7,512,GB SSD,2048,HDD,Nvidia
978,HP,Notebook,15.6,6.0,Windows 10,2.04,579.0,Standard,1366.0,768.0,No,No,No,Intel,2.7,1,TB HDD,0,No,Intel
979,Asus,Gaming,17.3,16.0,Windows 10,2.99,1749.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia
980,Dell,2 in 1 Convertible,15.6,12.0,Windows 10,2.19,1299.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.7,512,GB SSD,0,No,Intel
981,Toshiba,Notebook,13.3,4.0,Windows 7,1.2,1195.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,128,GB SSD,0,No,Intel
982,Lenovo,Notebook,15.6,6.0,Windows 10,2.2,549.0,Full HD,1920.0,1080.0,No,No,No,AMD,3.6,256,GB SSD,0,No,AMD
983,Fujitsu,Notebook,15.6,4.0,Windows 10,2.3,649.0,Standard,1366.0,768.0,No,No,No,Intel,2.3,256,GB SSD,0,No,Intel
984,Toshiba,Notebook,14.0,4.0,Windows 10,1.75,915.0,Standard,1366.0,768.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel
985,Dell,Notebook,15.6,4.0,Windows 10,2.25,599.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,AMD
986,HP,Notebook,15.6,8.0,Windows 10,2.04,806.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,1,TB HDD,0,No,Intel
987,Lenovo,Gaming,15.6,8.0,Windows 10,2.5,1189.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.8,128,GB SSD,1024,HDD,Nvidia
988,Dell,Notebook,15.6,8.0,Windows 10,2.36,749.0,Standard,1366.0,768.0,No,No,No,Intel,2.7,1,TB HDD,0,No,AMD
989,Dell,Notebook,14.0,8.0,Windows 10,1.6,1119.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,128,GB SSD,0,No,Intel
990,HP,Netbook,12.5,8.0,Windows 10,0.97,1908.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.2,512,GB SSD,0,No,Intel
991,HP,Notebook,15.6,4.0,Windows 10,2.1,499.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.0,128,GB SSD,1024,HDD,AMD
992,Lenovo,Notebook,15.6,4.0,No OS,1.9,270.62,Standard,1366.0,768.0,No,No,No,Intel,1.1,128,GB SSD,0,No,Intel
993,Lenovo,Notebook,15.6,8.0,Windows 10,2.3,1349.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,256,GB SSD,0,No,Intel
994,Dell,2 in 1 Convertible,13.3,8.0,Windows 10,1.68,889.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,2.5,256,GB SSD,0,No,Intel
995,Asus,Notebook,13.3,8.0,Windows 10,1.4,1150.0,Quad HD+,3200.0,1800.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
996,HP,Ultrabook,13.3,8.0,Windows 10,1.11,1349.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.7,256,GB SSD,0,No,Intel
997,Acer,Notebook,15.6,4.0,Windows 10,2.4,380.0,Standard,1366.0,768.0,No,No,No,Intel,1.1,500,GB HDD,0,No,Intel
998,Asus,Gaming,15.6,16.0,Windows 10,2.5,1799.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia
999,HP,Ultrabook,14.0,8.0,Windows 10,1.48,2089.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,512,GB SSD,0,No,Intel
1000,Acer,Gaming,15.6,8.0,Windows 10,2.7,1260.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.8,128,GB SSD,1024,HDD,Nvidia
1001,HP,Notebook,13.3,8.0,Windows 10,1.34,1189.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.5,256,GB SSD,0,No,Intel
1002,Dell,Notebook,15.6,4.0,Windows 10,2.18,547.0,Standard,1366.0,768.0,No,No,No,Intel,2.4,128,GB SSD,0,No,Intel
1003,HP,Notebook,14.0,4.0,Windows 10,1.64,779.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Intel
1004,Toshiba,Notebook,13.3,4.0,Windows 10,1.2,1195.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,128,GB SSD,0,No,Intel
1005,HP,Notebook,14.0,4.0,Windows 10,1.48,1099.99,Standard,1366.0,768.0,No,No,No,Intel,2.4,256,GB SSD,0,No,Intel
1006,HP,Notebook,14.0,4.0,Windows 10,1.95,1205.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
1007,HP,Ultrabook,14.0,8.0,Windows 7,1.43,1449.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,256,GB SSD,0,No,Intel
1008,HP,Notebook,14.0,8.0,Windows 10,1.64,1049.26,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Nvidia
1009,HP,Notebook,14.0,4.0,Windows 10,1.64,684.0,Standard,1366.0,768.0,No,No,No,Intel,2.4,500,GB HDD,0,No,Intel
1010,Dell,Gaming,15.6,8.0,Windows 10,2.65,949.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,1,TB Hybrid,0,No,Nvidia
1011,HP,Ultrabook,12.5,4.0,Windows 10,1.26,1539.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Intel
1012,HP,Notebook,14.0,4.0,Windows 10,1.48,1590.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
1013,HP,Ultrabook,14.0,8.0,Windows 10,1.54,1887.21,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
1014,HP,Notebook,13.3,4.0,Windows 10,1.49,800.0,Standard,1366.0,768.0,No,No,No,Intel,2.4,500,GB HDD,0,No,Intel
1015,Toshiba,Notebook,13.3,8.0,Windows 10,1.5,1210.0,Standard,1366.0,768.0,No,No,No,Intel,2.3,256,GB SSD,0,No,Intel
