,Unnamed: 0,Company,TypeName,Inches,Ram,OpSys,Weight,Price_euros,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_brand,CPU_base_clock_speed,PrimaryStorage,PrimaryStorageType,SecondaryStorage,SecondaryStorageType,GPU_company,UsageType
1159,1159,HP,2 in 1 Convertible,13.3,8.0,Windows 10,1.48,2041.0,Standard,2560.0,1440.0,Yes,No,No,Intel,2.6,512,GB SSD,0,No,Intel,Programming
1160,1160,Lenovo,Ultrabook,14.0,8.0,Windows 7,1.7,1499.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,256,GB SSD,0,No,Intel,Programming
1161,1161,MSI,Gaming,14.0,16.0,Windows 10,1.7,1769.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,256,GB SSD,1024,HDD,Nvidia,Programming
1162,1162,HP,Gaming,15.6,8.0,Windows 10,2.62,899.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.8,1,TB HDD,0,No,Nvidia,Programming
1163,1163,Lenovo,Notebook,15.6,8.0,Windows 10,2.2,459.0,Standard,1366.0,768.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Intel,Work/Business
1164,1164,HP,Notebook,15.6,4.0,No OS,2.1,476.99,Standard,1366.0,768.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel,Uni/School
1165,1165,Dell,Gaming,15.6,8.0,Windows 10,2.62,1498.0,4K Ultra HD,3840.0,2160.0,No,No,No,Intel,2.8,128,GB SSD,1024,HDD,Nvidia,Programming
1166,1166,Lenovo,Notebook,15.6,8.0,Windows 10,1.95,1390.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.5,256,GB SSD,0,No,Intel,Programming
1167,1167,Lenovo,Notebook,15.6,4.0,Windows 10,2.2,468.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Nvidia,Programming
1168,1168,HP,Notebook,14.0,2.0,Windows 10,1.44,249.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,32,GB Flash Storage,0,No,Intel,Work/Business
1169,1169,MSI,Gaming,15.6,8.0,Windows 10,2.2,839.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,1,TB HDD,0,No,Nvidia,Programming
1170,1170,HP,Notebook,15.6,8.0,Windows 10,1.96,679.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel,Programming
1171,1171,HP,Notebook,15.6,16.0,Windows 10,2.1,1159.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.8,512,GB SSD,0,No,Intel,Programming
1172,1172,Asus,Notebook,15.6,4.0,Windows 10,2.2,369.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel,Uni/School
1173,1173,Lenovo,Notebook,15.6,4.0,No OS,2.1,398.0,Standard,1366.0,768.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel,Uni/School
1174,1174,Lenovo,Notebook,15.6,8.0,No OS,2.2,709.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,1,TB HDD,0,No,Nvidia,Programming
1175,1175,Asus,Notebook,14.0,4.0,Windows 10,2.0,769.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.4,256,GB SSD,0,No,Intel,Work/Business
1176,1176,Lenovo,Notebook,15.6,4.0,Windows 7,2.32,825.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,1,TB Hybrid,0,No,Intel,Work/Business
1177,1177,Lenovo,Gaming,15.6,16.0,Windows 10,3.31,1305.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,512,GB SSD,0,No,Nvidia,Programming
1178,1178,MSI,Gaming,15.6,16.0,Windows 10,1.91,2153.37,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,128,GB SSD,1024,HDD,Nvidia,Programming
1179,1179,HP,Notebook,15.6,4.0,Windows 10,2.07,650.0,Standard,1366.0,768.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel,Uni/School
1180,1180,Lenovo,2 in 1 Convertible,14.0,8.0,Windows 10,1.36,1637.0,Standard,2560.0,1440.0,Yes,Yes,No,Intel,2.3,256,GB SSD,0,No,Intel,Work/Business
1181,1181,Lenovo,Ultrabook,15.6,6.0,Windows 10,1.54,831.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,256,GB SSD,0,No,Nvidia,Programming
1182,1182,Dell,Notebook,15.6,8.0,Linux,1.98,895.01,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,256,GB SSD,0,No,Nvidia,Programming
1183,1183,Acer,Notebook,15.6,4.0,Windows 10,2.1,333.0,Standard,1366.0,768.0,No,No,No,Intel,2.0,500,GB HDD,0,No,Intel,Uni/School
1184,1184,HP,Notebook,15.6,6.0,Windows 10,2.18,799.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,1,TB HDD,0,No,Nvidia,Programming
1185,1185,Asus,Gaming,15.6,8.0,Windows 10,2.591,909.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,256,GB SSD,1024,HDD,Nvidia,Programming
1186,1186,Dell,2 in 1 Convertible,15.6,16.0,Windows 10,2.09,1179.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,2.7,512,GB SSD,0,No,Intel,Programming
1187,1187,Acer,Notebook,15.6,4.0,Windows 10,2.23,691.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Nvidia,Programming
1188,1188,Dell,Ultrabook,13.3,8.0,Linux,1.23,1099.0,Quad HD+,3200.0,1800.0,Yes,No,No,Intel,2.4,256,GB SSD,0,No,Intel,Work/Business
1189,1189,Acer,Gaming,17.3,16.0,Windows 10,3.78,2599.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia,Programming
1190,1190,Lenovo,Gaming,15.6,8.0,Windows 10,2.4,819.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.5,1,TB HDD,0,No,Nvidia,Programming
1191,1191,Samsung,2 in 1 Convertible,12.3,4.0,Chrome OS,1.15,659.0,Standard,2400.0,1600.0,Yes,Yes,No,Samsung,2.0,32,GB Flash Storage,0,No,ARM,Work/Business
1192,1192,HP,Notebook,15.6,4.0,Windows 10,1.86,485.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Intel,Uni/School
1193,1193,Apple,Ultrabook,12.0,8.0,Mac OS X,0.97,1163.0,Standard,2304.0,1440.0,No,Yes,Yes,Intel,1.1,256,GB Flash Storage,0,No,Intel,Work/Business
1194,1194,Dell,2 in 1 Convertible,13.3,8.0,Windows 10,1.6,1199.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.5,256,GB SSD,0,No,Intel,Programming
1195,1195,HP,Notebook,15.6,12.0,Windows 10,2.21,1327.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.8,128,GB SSD,1024,HDD,Nvidia,Programming
1196,1196,Lenovo,Notebook,15.6,4.0,No OS,1.9,368.0,Standard,1366.0,768.0,No,No,No,Intel,2.0,1,TB HDD,0,No,AMD,Programming
1197,1197,Asus,Gaming,17.3,16.0,Windows 10,3.78,2150.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,512,GB SSD,1024,HDD,Nvidia,Programming
1198,1198,Acer,Notebook,15.6,4.0,Linux,2.1,272.0,Standard,1366.0,768.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Intel,Uni/School
1199,1199,MSI,Gaming,17.3,16.0,Windows 10,2.43,2048.9,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia,Programming
1200,1200,Dell,Notebook,15.6,4.0,Windows 10,2.3,499.0,Standard,1366.0,768.0,No,No,No,Intel,2.0,128,GB SSD,0,No,AMD,Programming
1201,1201,Lenovo,Notebook,15.6,8.0,No OS,2.2,629.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Nvidia,Programming
1202,1202,Dell,2 in 1 Convertible,15.6,16.0,Windows 10,2.0,1285.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,1.8,512,GB SSD,0,No,Intel,Programming
1203,1203,Dell,Ultrabook,13.3,16.0,Windows 10,1.2,2680.0,Quad HD+,3200.0,1800.0,Yes,No,No,Intel,2.7,512,GB SSD,0,No,Intel,Programming
1204,1204,Asus,Gaming,15.6,8.0,Windows 10,2.2,1169.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,1,TB HDD,0,No,Nvidia,Programming
1205,1205,Dell,Notebook,15.6,8.0,Windows 10,2.36,889.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,AMD,Programming
1206,1206,HP,Notebook,15.6,8.0,Windows 10,1.91,579.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel,Programming
1207,1207,Lenovo,Notebook,15.6,4.0,Windows 10,2.2,299.0,Standard,1366.0,768.0,No,No,No,AMD,2.2,500,GB HDD,0,No,AMD,Programming
1208,1208,Acer,Notebook,17.3,8.0,Windows 10,3.3,629.0,Standard,1600.0,900.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Nvidia,Programming
1209,1209,Asus,Gaming,15.6,16.0,Windows 10,2.2,2449.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia,Programming
1210,1210,Apple,Ultrabook,12.0,8.0,Mac OS X,0.97,1279.0,Standard,2304.0,1440.0,No,Yes,Yes,Intel,1.2,512,GB Flash Storage,0,No,Intel,Programming
1211,1211,Asus,Notebook,15.6,16.0,Windows 10,2.2,1749.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,128,GB SSD,1024,HDD,Nvidia,Programming
1212,1212,MSI,Gaming,17.3,16.0,Windows 10,2.43,1948.99,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,256,GB SSD,1024,HDD,Nvidia,Programming
1213,1213,Dell,2 in 1 Convertible,15.6,8.0,Windows 10,2.191,999.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.5,256,GB SSD,0,No,Intel,Programming
1214,1214,Asus,Gaming,17.3,16.0,Windows 10,2.9,1949.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia,Programming
1215,1215,Acer,Netbook,11.6,2.0,Chrome OS,1.3,229.0,Standard,1366.0,768.0,No,No,No,Intel,1.5,32,GB SSD,0,No,Intel,Work/Business
1216,1216,Acer,Notebook,17.3,4.0,Windows 10,3.3,598.0,Standard,1600.0,900.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Nvidia,Programming
1217,1217,Lenovo,Notebook,17.3,8.0,No OS,2.8,539.0,Standard,1600.0,900.0,No,No,No,Intel,2.5,1,TB HDD,0,No,Intel,Programming
1218,1218,Lenovo,Gaming,15.6,8.0,Windows 10,2.6,1272.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,128,GB SSD,1024,HDD,Nvidia,Programming
1219,1219,Acer,2 in 1 Convertible,14.0,8.0,Windows 10,1.2,1149.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,1.3,256,GB SSD,0,No,Intel,Work/Business
1220,1220,Lenovo,Notebook,15.6,8.0,Windows 10,2.3,1529.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,256,GB SSD,0,No,Intel,Programming
1221,1221,MSI,Gaming,15.6,8.0,Windows 10,2.2,1476.11,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,128,GB SSD,1024,HDD,Nvidia,Programming
1222,1222,HP,Notebook,15.6,6.0,Windows 10,2.1,529.0,Full HD,1920.0,1080.0,No,No,No,AMD,2.7,1,TB HDD,0,No,AMD,Programming
1223,1223,Dell,Ultrabook,12.5,8.0,Windows 7,1.26,1713.37,Full HD,1920.0,1080.0,Yes,No,No,Intel,2.4,256,GB SSD,0,No,Intel,Work/Business
1224,1224,Dell,2 in 1 Convertible,15.0,4.0,Windows 10,2.08,509.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,2.4,500,GB HDD,0,No,Intel,Uni/School
1225,1225,Asus,Notebook,15.6,4.0,Windows 10,2.65,309.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,1,TB HDD,0,No,Intel,Uni/School
1226,1226,Dell,Ultrabook,13.3,8.0,Windows 10,1.29,1477.0,Quad HD+,3200.0,1800.0,Yes,No,No,Intel,2.7,256,GB SSD,0,No,Intel,Programming
1227,1227,Dell,Notebook,15.6,4.0,Linux,2.18,521.86,Standard,1366.0,768.0,No,No,No,Intel,2.5,1,TB HDD,0,No,Intel,Uni/School
1228,1228,Lenovo,Gaming,15.6,16.0,Windows 10,2.6,1029.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.6,128,GB SSD,1024,HDD,Nvidia,Programming
1229,1229,MSI,Gaming,15.6,8.0,Windows 10,2.2,1149.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,128,GB SSD,1024,HDD,Nvidia,Programming
1230,1230,Lenovo,Netbook,12.5,16.0,Windows 10,1.3,1650.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.5,512,GB SSD,0,No,Intel,Programming
1231,1231,Razer,Gaming,14.0,16.0,Windows 10,1.95,2711.2200000000007,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,1,TB SSD,0,No,Nvidia,Programming
1232,1232,Dell,Notebook,15.6,8.0,Windows 10,2.3,469.01,Standard,1366.0,768.0,Yes,No,No,Intel,2.4,1,TB HDD,0,No,Intel,Work/Business
1233,1233,MSI,Gaming,17.3,16.0,Windows 10,2.7,1598.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia,Programming
1234,1234,Apple,Ultrabook,11.6,4.0,Mac OS X,1.08,959.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,256,GB Flash Storage,0,No,Intel,Work/Business
1235,1235,HP,Notebook,15.6,4.0,Windows 10,2.1,478.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Intel,Uni/School
1236,1236,HP,Ultrabook,14.0,8.0,Windows 7,1.54,2198.19,Standard,2560.0,1440.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel,Programming
1237,1237,Dell,Notebook,15.6,4.0,Windows 7,2.24,737.0,Standard,1366.0,768.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel,Uni/School
1238,1238,MSI,Gaming,15.6,8.0,Windows 10,2.3,1169.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,128,GB SSD,1024,HDD,Nvidia,Programming
1239,1239,Lenovo,Notebook,13.3,16.0,Windows 10,1.4,1499.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,512,GB SSD,0,No,Intel,Programming
1240,1240,Lenovo,Notebook,15.6,6.0,Windows 10,2.2,597.57,Full HD,1920.0,1080.0,No,No,No,AMD,3.6,256,GB SSD,0,No,AMD,Programming
1241,1241,Asus,Ultrabook,13.3,8.0,Windows 10,1.45,1280.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel,Programming
1242,1242,Acer,Notebook,15.6,4.0,Linux,2.4,361.8,Standard,1366.0,768.0,No,No,No,Intel,2.0,500,GB HDD,0,No,Intel,Uni/School
1243,1243,Dell,2 in 1 Convertible,17.3,16.0,Windows 10,2.77,1799.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,2.7,512,GB SSD,0,No,Nvidia,Programming
1244,1244,HP,Notebook,14.0,4.0,Windows 7,1.54,1099.99,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,256,GB SSD,0,No,Intel,Work/Business
1245,1245,Asus,Gaming,15.6,16.0,Windows 10,2.5,1600.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia,Programming
1246,1246,Dell,Notebook,14.0,4.0,Windows 10,1.6,875.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Intel,Work/Business
1247,1247,Asus,Gaming,15.6,16.0,Windows 10,2.34,2325.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,256,GB SSD,1024,HDD,Nvidia,Programming
1248,1248,Lenovo,Notebook,15.6,8.0,No OS,2.3,573.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.5,256,GB SSD,0,No,Intel,Programming
1249,1249,Dell,2 in 1 Convertible,13.3,8.0,Windows 10,1.24,1813.0,Quad HD+,3200.0,1800.0,Yes,No,No,Intel,1.2,256,GB SSD,0,No,Intel,Work/Business
1250,1250,Dell,Notebook,15.6,4.0,Linux,2.2,324.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel,Uni/School
1251,1251,HP,Notebook,15.6,4.0,Windows 10,1.86,399.0,Standard,1366.0,768.0,No,No,No,AMD,2.5,500,GB HDD,0,No,AMD,Programming
1252,1252,Lenovo,Notebook,15.6,6.0,Windows 10,2.4,569.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,128,GB SSD,0,No,Nvidia,Programming
1253,1253,Lenovo,Notebook,14.0,8.0,Windows 10,1.9,1072.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.3,256,GB SSD,0,No,Intel,Work/Business
1254,1254,Dell,Notebook,15.6,4.0,Windows 10,2.2,443.99,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel,Uni/School
1255,1255,Asus,Notebook,15.6,4.0,Windows 10,2.0,339.0,Standard,1366.0,768.0,No,No,No,Intel,1.1,1,TB HDD,0,No,Intel,Uni/School
1256,1256,Asus,Gaming,17.3,16.0,Windows 10,3.78,1900.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,128,GB SSD,1024,HDD,Nvidia,Programming
1257,1257,Dell,Notebook,15.6,4.0,Windows 10,2.29,490.0,Standard,1366.0,768.0,No,No,No,Intel,2.0,500,GB HDD,0,No,Intel,Uni/School
1258,1258,Lenovo,Notebook,15.6,8.0,Windows 7,2.32,895.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,1,TB Hybrid,0,No,AMD,Programming
1259,1259,MSI,Gaming,15.6,8.0,Windows 10,2.4,1229.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,128,GB SSD,1024,HDD,Nvidia,Programming
1260,1260,Lenovo,2 in 1 Convertible,14.0,4.0,Windows 10,1.8,833.01,Full HD,1920.0,1080.0,Yes,No,No,Intel,2.3,128,GB SSD,0,No,Intel,Work/Business
1261,1261,Asus,Ultrabook,13.3,8.0,Windows 10,1.2,729.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,0.9,512,GB SSD,0,No,Intel,Programming
1262,1262,Dell,Notebook,15.6,6.0,Windows 10,2.3,459.0,Standard,1366.0,768.0,No,No,No,Intel,2.4,1,TB HDD,0,No,Intel,Uni/School
1263,1263,Acer,Notebook,15.6,4.0,Linux,2.4,289.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel,Uni/School
1264,1264,Dell,Notebook,15.6,2.0,Windows 10,2.2,379.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel,Uni/School
1265,1265,Lenovo,Notebook,15.6,8.0,Windows 10,2.6,899.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,1,TB HDD,0,No,Nvidia,Programming
1266,1266,HP,Notebook,15.6,6.0,Windows 10,2.04,549.99,Full HD,1920.0,1080.0,No,No,No,AMD,2.9,1,TB Hybrid,0,No,AMD,Programming
1267,1267,Dell,Notebook,15.6,8.0,Linux,2.3,805.99,Standard,1366.0,768.0,No,No,No,Intel,2.7,1,TB HDD,0,No,AMD,Programming
1268,1268,HP,Netbook,11.6,2.0,Windows 10,1.17,229.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,32,GB Flash Storage,0,No,Intel,Work/Business
1269,1269,Asus,Notebook,15.6,4.0,Windows 10,2.2,720.32,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Nvidia,Programming
1270,1270,Lenovo,2 in 1 Convertible,14.0,4.0,Windows 10,1.8,638.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.5,128,GB SSD,0,No,Intel,Uni/School
1271,1271,Lenovo,2 in 1 Convertible,13.3,16.0,Windows 10,1.3,1499.0,Quad HD+,3200.0,1800.0,Yes,Yes,No,Intel,2.5,512,GB SSD,0,No,Intel,Programming
1272,1272,Lenovo,Notebook,14.0,2.0,Windows 10,1.5,229.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,64,GB Flash Storage,0,No,Intel,Work/Business
1273,1273,HP,Notebook,15.6,6.0,Windows 10,2.19,764.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,1,TB HDD,0,No,AMD,Programming
1274,1274,Asus,Notebook,15.6,4.0,Windows 10,2.2,369.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel,Uni/School
1275,1275,Asus,Ultrabook,13.3,8.0,Windows 10,1.2,729.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,0.9,512,GB SSD,0,No,Intel,Programming
1276,1276,Dell,Notebook,15.6,6.0,Windows 10,2.3,459.0,Standard,1366.0,768.0,No,No,No,Intel,2.4,1,TB HDD,0,No,Intel,Uni/School
1277,1277,Acer,Notebook,15.6,4.0,Linux,2.4,289.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel,Uni/School
1278,1278,Dell,Notebook,15.6,2.0,Windows 10,2.2,379.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel,Uni/School
1279,1279,Lenovo,Notebook,15.6,8.0,Windows 10,2.6,899.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,1,TB HDD,0,No,Nvidia,Programming
1280,1280,HP,Notebook,15.6,6.0,Windows 10,2.04,549.99,Full HD,1920.0,1080.0,No,No,No,AMD,2.9,1,TB Hybrid,0,No,AMD,Programming
1281,1281,Dell,Notebook,15.6,8.0,Linux,2.3,805.99,Standard,1366.0,768.0,No,No,No,Intel,2.7,1,TB HDD,0,No,AMD,Programming
1282,1282,HP,Netbook,11.6,2.0,Windows 10,1.17,229.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,32,GB Flash Storage,0,No,Intel,Work/Business
1283,1283,Asus,Notebook,15.6,4.0,Windows 10,2.2,720.32,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Nvidia,Programming
1284,1284,Lenovo,2 in 1 Convertible,14.0,4.0,Windows 10,1.8,638.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.5,128,GB SSD,0,No,Intel,Uni/School
1285,1285,Lenovo,2 in 1 Convertible,13.3,16.0,Windows 10,1.3,1499.0,Quad HD+,3200.0,1800.0,Yes,Yes,No,Intel,2.5,512,GB SSD,0,No,Intel,Programming
1286,1286,Lenovo,Notebook,14.0,2.0,Windows 10,1.5,229.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,64,GB Flash Storage,0,No,Intel,Work/Business
1287,1287,HP,Notebook,15.6,6.0,Windows 10,2.19,764.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,1,TB HDD,0,No,AMD,Programming
1288,1288,Asus,Notebook,15.6,4.0,Windows 10,2.2,369.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel,Uni/School
1289,1289,Asus,Ultrabook,13.3,8.0,Windows 10,1.2,729.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,0.9,512,GB SSD,0,No,Intel,Programming
1290,1290,Dell,Notebook,15.6,6.0,Windows 10,2.3,459.0,Standard,1366.0,768.0,No,No,No,Intel,2.4,1,TB HDD,0,No,Intel,Uni/School
1291,1291,Acer,Notebook,15.6,4.0,Linux,2.4,289.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel,Uni/School
1292,1292,Dell,Notebook,15.6,2.0,Windows 10,2.2,379.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel,Uni/School
1293,1293,Lenovo,Notebook,15.6,8.0,Windows 10,2.6,899.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,1,TB HDD,0,No,Nvidia,Programming
1294,1294,HP,Notebook,15.6,6.0,Windows 10,2.04,549.99,Full HD,1920.0,1080.0,No,No,No,AMD,2.9,1,TB Hybrid,0,No,AMD,Programming
1295,1295,Dell,Notebook,15.6,8.0,Linux,2.3,805.99,Standard,1366.0,768.0,No,No,No,Intel,2.7,1,TB HDD,0,No,AMD,Programming
1296,1296,HP,Netbook,11.6,2.0,Windows 10,1.17,229.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,32,GB Flash Storage,0,No,Intel,Work/Business
1297,1297,Asus,Notebook,15.6,4.0,Windows 10,2.2,720.32,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Nvidia,Programming
1298,1298,Lenovo,2 in 1 Convertible,14.0,4.0,Windows 10,1.8,638.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.5,128,GB SSD,0,No,Intel,Uni/School
1299,1299,Lenovo,2 in 1 Convertible,13.3,16.0,Windows 10,1.3,1499.0,Quad HD+,3200.0,1800.0,Yes,Yes,No,Intel,2.5,512,GB SSD,0,No,Intel,Programming
1300,1300,Lenovo,Notebook,14.0,2.0,Windows 10,1.5,229.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,64,GB Flash Storage,0,No,Intel,Work/Business
1301,1301,HP,Notebook,15.6,6.0,Windows 10,2.19,764.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,1,TB HDD,0,No,AMD,Programming
1302,1302,Asus,Notebook,15.6,4.0,Windows 10,2.2,369.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel,Uni/School
